full_name,jersey_number,id,first_name,last_name,position,primary_position,played,active,starter,on_court,sr_id,reference,team,opp,year,home_pts,away_pts,W/L,statistics.minutes,statistics.field_goals_made,statistics.field_goals_att,statistics.field_goals_pct,statistics.three_points_made,statistics.three_points_att,statistics.three_points_pct,statistics.two_points_made,statistics.two_points_att,statistics.two_points_pct,statistics.blocked_att,statistics.free_throws_made,statistics.free_throws_att,statistics.free_throws_pct,statistics.offensive_rebounds,statistics.defensive_rebounds,statistics.rebounds,statistics.assists,statistics.turnovers,statistics.steals,statistics.blocks,statistics.assists_turnover_ratio,statistics.personal_fouls,statistics.tech_fouls,statistics.flagrant_fouls,statistics.pls_min,statistics.points,statistics.double_double,statistics.triple_double,statistics.effective_fg_pct,statistics.efficiency,statistics.efficiency_game_score,statistics.fouls_drawn,statistics.offensive_fouls,statistics.points_in_paint,statistics.points_in_paint_att,statistics.points_in_paint_made,statistics.points_in_paint_pct,statistics.points_off_turnovers,statistics.true_shooting_att,statistics.true_shooting_pct,statistics.coach_ejections,statistics.coach_tech_fouls,statistics.second_chance_pts,statistics.second_chance_pct,statistics.fast_break_pts,statistics.fast_break_att,statistics.fast_break_made,statistics.fast_break_pct,statistics.defensive_rating,statistics.offensive_rating,statistics.minus,statistics.plus,statistics.defensive_rebounds_pct,statistics.offensive_rebounds_pct,statistics.rebounds_pct,statistics.steals_pct,statistics.turnovers_pct,statistics.second_chance_att,statistics.second_chance_made,statistics.tech_fouls_non_unsportsmanlike,not_playing_reason,not_playing_description,name_suffix,ejected
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Knicks,2022-02-06T01:30:00+00:00,122,115,W,39:55,13,24,54.2,2,7,28.6,11,17,64.7,2,1,2,50.0,3,10,13,10,3,1,0,3.33,3,0,0,12,29,True,True,58.3,39,25.9,6,0,20,14,10,71.4,4,24.88,58.3,0,0,6,50.0,8.0,4.0,4.0,100.0,101.781225246458,119.41662644884,84.0,96.0,22.8918512640117,7.24214930897825,15.2747396929777,1.1766460238503,10.7604017216643,6.0,3.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Bucks,2022-02-09T03:00:00+00:00,116,131,L,34:30,11,19,57.9,3,7,42.9,8,12,66.7,0,2,4,50.0,0,5,5,8,4,0,0,2.0,4,1,0,-25,27,False,False,65.8,24,18.8,3,1,14,10,7,70.0,2,20.76,65.0,0,0,0,0.0,2.0,2.0,1.0,50.0,128.598384688361,117.974644502334,108.0,83.0,17.3831586164937,0.0,8.37742583927408,0.0,16.1550888529887,0.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Trail Blazers,2022-02-10T03:00:00+00:00,107,105,W,36:41,13,22,59.1,3,7,42.9,10,15,66.7,0,1,1,100.0,0,7,7,7,6,3,0,1.17,1,0,0,-5,30,False,False,65.9,35,23.4,4,0,18,12,9,75.0,2,22.44,66.8,0,0,0,0.0,2.0,3.0,1.0,33.3,107.339313965869,107.764189169895,81.0,76.0,19.9113549637546,0.0,11.5939535231989,4.08723595079154,21.0970464135021,0.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Warriors,2022-02-13T01:30:00+00:00,117,115,W,38:21,9,27,33.3,3,10,30.0,6,17,35.3,2,5,9,55.6,3,12,15,8,4,0,0,2.0,3,0,0,-11,26,True,False,38.9,23,15.2,5,0,12,14,6,42.9,2,30.96,42.0,0,0,2,33.3,4.0,4.0,2.0,50.0,112.524543246198,92.567135956221,96.0,85.0,32.6512102488521,7.22094072811152,19.1575978500918,0.0,11.441647597254,3.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Jazz,2022-02-17T03:00:00+00:00,106,101,W,39:43,14,23,60.9,3,8,37.5,11,15,73.3,1,2,2,100.0,1,7,8,6,3,2,0,2.0,1,0,0,7,33,False,False,67.4,38,28.1,3,0,20,13,10,76.9,4,23.88,69.1,0,0,6,100.0,5.0,4.0,2.0,50.0,110.659427560645,129.378451312225,81.0,88.0,21.1498111624003,2.68569030633655,11.3746883562489,2.61706504515255,11.1607142857143,3.0,3.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2022-02-26T03:00:00+00:00,102,105,L,35:41,6,18,33.3,2,8,25.0,4,10,40.0,1,7,8,87.5,1,10,11,3,6,1,1,0.5,1,0,0,-4,21,True,False,38.9,22,11.5,6,0,6,7,3,42.9,3,21.52,48.8,0,0,5,100.0,0.0,2.0,0.0,0.0,103.396481987265,85.30767308439,72.0,68.0,32.8089222041216,2.53804869880941,15.7413020362328,1.32711701891179,21.8023255813953,2.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Pelicans,2022-02-28T03:00:00+00:00,95,123,L,35:35,13,23,56.5,1,4,25.0,12,19,63.2,1,5,5,100.0,0,6,6,3,7,2,2,0.43,2,0,0,-22,32,False,False,58.7,29,20.6,4,0,22,18,11,61.1,7,25.2,63.5,0,0,0,0.0,4.0,5.0,2.0,40.0,113.144507597439,99.3314965636584,88.0,66.0,18.822504220903,0.0,9.09401889324527,2.5451813883611,21.7391304347826,0.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,True,sr:player:608028,2544,Lakers,Mavericks,2022-03-02T03:00:00+00:00,104,109,L,38:12,10,18,55.6,3,7,42.9,7,11,63.6,1,3,5,60.0,0,12,12,5,4,1,0,1.25,2,0,0,7,26,True,False,63.9,33,19.9,6,0,12,7,6,85.7,2,20.2,64.4,0,0,4,50.0,7.0,4.0,3.0,75.0,110.521235600218,108.604946073955,87.0,94.0,35.0663582125898,0.0,18.3884561358703,1.28376021926625,16.5289256198347,2.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Clippers,2022-03-04T03:00:00+00:00,132,111,W,37:04,8,18,44.4,2,9,22.2,6,9,66.7,0,8,10,80.0,1,7,8,4,4,0,1,1.0,2,0,0,-27,26,False,False,50.0,29,17.3,8,0,12,9,6,66.7,3,22.4,58.0,0,0,2,100.0,4.0,5.0,2.0,40.0,136.70419772229,107.594453223694,108.0,81.0,22.6618705035971,3.08324768756423,12.6337954027022,0.0,15.1515151515152,1.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,True,sr:player:608028,2544,Lakers,Warriors,2022-03-06T01:30:00+00:00,124,116,W,38:33,19,31,61.3,6,11,54.5,13,20,65.0,0,12,13,92.3,2,8,10,3,4,0,1,0.75,0,0,0,13,56,True,False,71.0,61,44.1,8,0,26,17,13,76.5,10,36.72,76.3,0,0,10,66.7,7.0,4.0,3.0,75.0,113.444651829582,142.442953286896,93.0,106.0,22.1357544314743,5.7913311012578,14.149274849664,0.0,9.82318271119843,6.0,4.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,True,,False,sr:player:608028,2544,Lakers,Spurs,2022-03-08T01:30:00+00:00,117,110,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DND - Injury/Illness,Left Knee; Soreness/effusion,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,True,sr:player:608028,2544,Lakers,Rockets,2022-03-10T01:00:00+00:00,139,130,W,45:16,9,26,34.6,1,9,11.1,8,17,47.1,2,4,6,66.7,2,12,14,12,5,1,4,2.4,1,0,0,-17,23,True,True,36.5,32,19.4,5,1,16,15,8,53.3,4,28.64,40.2,0,0,6,100.0,2.0,3.0,1.0,33.3,112.24461938514,94.7239163136748,120.0,103.0,30.5436383428315,4.50322873003285,16.726278140122,0.972781214530194,14.8632580261593,3.0,3.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,False,sr:player:608028,2544,Lakers,Wizards,2022-03-12T03:30:00+00:00,122,109,W,35:42,18,25,72.0,6,9,66.7,12,16,75.0,1,8,8,100.0,0,7,7,6,3,0,1,2.0,3,0,0,22,50,False,False,84.0,58,42.5,8,0,14,10,7,70.0,7,28.52,87.7,0,0,6,100.0,8.0,5.0,3.0,60.0,114.479538391585,158.347039112912,74.0,96.0,21.3903743315508,0.0,11.2044817927171,0.0,9.51776649746193,2.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,False,sr:player:608028,2544,Lakers,Suns,2022-03-14T01:00:00+00:00,140,111,W,30:12,10,20,50.0,5,11,45.5,5,9,55.6,2,6,7,85.7,0,7,7,6,4,0,1,1.5,0,0,0,-16,31,False,False,62.5,33,23.6,5,0,8,6,4,66.7,5,23.08,67.2,0,0,3,100.0,3.0,1.0,1.0,100.0,132.46326689318,117.886531016576,95.0,79.0,25.2859723058399,0.0,12.6429861529199,0.0,14.7710487444609,1.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,False,sr:player:608028,2544,Lakers,Raptors,2022-03-15T02:30:00+00:00,103,114,L,40:20,11,19,57.9,4,7,57.1,7,12,58.3,1,4,7,57.1,3,6,9,3,5,0,2,0.6,4,0,0,-21,30,False,False,68.4,29,20.7,6,0,14,12,7,58.3,2,22.08,67.9,0,0,0,0.0,5.0,3.0,2.0,66.7,111.687682396324,111.180272648127,101.0,80.0,13.4726337127709,6.61157024793388,10.0100409361242,0.0,18.4638109305761,1.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Timberwolves,2022-03-17T00:00:00+00:00,124,104,W,37:04,8,21,38.1,1,8,12.5,7,13,53.8,1,2,5,40.0,0,5,5,4,5,1,2,0.8,5,0,0,-19,19,False,False,40.5,11,6.0,7,2,10,9,5,55.6,4,23.2,40.9,0,0,3,50.0,6.0,3.0,3.0,100.0,118.699305007917,75.4855858425898,99.0,80.0,16.1870503597122,0.0,7.27507881335381,1.2258273653701,17.7304964539007,2.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Raptors,2022-03-18T23:30:00+00:00,123,128,L,44:41,15,26,57.7,2,7,28.6,13,19,68.4,0,4,7,57.1,4,5,9,7,3,0,2,2.33,2,0,0,-5,36,False,False,61.5,42,29.4,7,0,22,15,11,73.3,6,29.08,61.9,0,0,10,83.3,6.0,4.0,3.0,75.0,124.112424226182,128.23157084163,105.0,100.0,12.8926584823962,11.0337170267949,11.9945182285664,0.0,9.35162094763092,6.0,5.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,C,C,True,True,True,True,sr:player:608028,2544,Lakers,Wizards,2022-03-20T00:00:00+00:00,127,119,W,35:53,16,29,55.2,4,10,40.0,12,19,63.2,0,2,3,66.7,2,8,10,6,2,0,0,3.0,3,0,0,1,38,True,False,62.1,39,28.5,4,0,24,14,12,85.7,2,30.32,62.7,0,0,4,50.0,2.0,2.0,1.0,50.0,129.387932757783,128.457026348718,94.0,95.0,27.4393511736754,7.04035984061408,17.3723164898269,0.0,6.18811881188119,4.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Cavaliers,2022-03-21T23:00:00+00:00,120,131,L,40:36,17,29,58.6,0,4,0.0,17,25,68.0,0,4,4,100.0,1,9,10,12,3,1,1,4.0,0,0,0,9,38,True,True,58.6,52,35.0,5,0,26,18,13,72.2,4,30.76,61.8,0,0,2,33.3,6.0,4.0,3.0,75.0,121.016335577413,129.317923772407,102.0,111.0,26.5907244331005,3.03028198667812,14.9596199342338,1.20151481781666,8.88625592417061,3.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,76ers,2022-03-24T02:00:00+00:00,121,126,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Knee; Soreness/effusion,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Pelicans,2022-03-27T23:00:00+00:00,116,108,W,41:37,14,27,51.9,7,13,53.8,7,14,50.0,0,4,6,66.7,1,8,9,5,4,0,1,1.25,1,0,0,-9,39,False,False,64.8,38,27.8,4,0,14,11,7,63.6,2,29.64,65.8,0,0,5,40.0,4.0,2.0,2.0,100.0,120.919846946224,118.741659046953,100.0,91.0,20.9626439134636,3.20262615344583,12.9706359214556,0.0,11.8906064209275,5.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Mavericks,2022-03-29T23:30:00+00:00,128,110,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Jazz,2022-04-01T02:00:00+00:00,122,109,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Pelicans,2022-04-02T02:30:00+00:00,111,114,L,39:31,13,23,56.5,3,8,37.5,10,15,66.7,2,9,12,75.0,0,8,8,4,6,1,0,0.67,3,0,0,-2,38,False,False,63.0,36,24.9,9,1,16,12,8,66.7,9,28.28,67.2,0,0,0,0.0,8.0,6.0,3.0,50.0,114.328937249018,111.179939187201,98.0,96.0,26.2632940827795,0.0,12.6200244293876,1.18205269689427,17.5029171528588,0.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Nuggets,2022-04-03T19:30:00+00:00,118,129,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Suns,2022-04-06T02:30:00+00:00,121,110,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Warriors,2022-04-08T02:00:00+00:00,128,112,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Thunder,2022-04-09T02:30:00+00:00,120,101,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Nuggets,2022-04-11T01:30:00+00:00,141,146,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Sprain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Warriors,2022-10-19T02:00:00+00:00,123,109,W,35:12,12,26,46.2,3,10,30.0,9,16,56.3,1,4,4,100.0,5,10,15,8,5,0,0,1.6,2,0,0,-10,31,True,False,51.9,36,23.9,4,0,18,14,9,64.3,9,27.76,55.8,0,0,2,25.0,11.0,7.0,5.0,71.4,110.3144926173,108.697081906193,93.0,83.0,27.2727272727273,14.8221343873518,21.3068181818182,0.0,15.2625152625153,4.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2022-10-21T02:00:00+00:00,97,103,L,36:40,7,17,41.2,2,8,25.0,5,9,55.6,0,4,6,66.7,2,8,10,6,2,1,2,3.0,3,0,0,-1,20,True,False,47.1,29,17.3,7,1,8,8,4,50.0,6,19.64,50.9,0,0,2,0.0,2.0,4.0,1.0,25.0,96.9169069276323,102.244362982465,69.0,68.0,26.1818181818182,4.67532467532468,13.6363636363636,1.22757962217827,9.24214417744917,1.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Trail Blazers,2022-10-23T19:30:00+00:00,104,106,L,37:43,12,22,54.5,2,9,22.2,10,13,76.9,1,5,7,71.4,1,7,8,8,4,2,2,2.0,3,0,0,2,31,False,False,59.1,36,26.2,5,1,20,12,10,83.3,5,25.08,61.8,0,0,0,0.0,5.0,5.0,2.0,40.0,101.67906446056,113.587444733868,85.0,87.0,20.7175081441593,2.59723863031735,11.0664950335261,2.49832534129466,13.7551581843191,2.0,0.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Nuggets,2022-10-27T02:00:00+00:00,110,99,W,35:18,8,21,38.1,2,8,25.0,6,13,46.2,0,1,2,50.0,2,5,7,9,8,1,0,1.13,1,0,0,-7,19,False,False,42.9,15,8.9,2,0,12,13,6,46.2,3,21.88,43.4,0,0,2,50.0,7.0,5.0,3.0,60.0,109.627402266381,76.2605434113081,83.0,76.0,13.8747144121284,5.22970004764838,9.42381592744559,1.31704960518072,26.7737617135208,2.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Timberwolves,2022-10-29T00:00:00+00:00,111,102,W,37:26,10,24,41.7,1,6,16.7,9,18,50.0,1,7,8,87.5,3,4,7,5,3,4,0,1.67,2,0,0,-13,28,False,False,43.8,31,21.8,8,0,18,17,9,52.9,3,27.52,50.9,0,0,4,66.7,6.0,4.0,2.0,50.0,103.427581250702,107.245761907623,87.0,74.0,8.99468891727838,8.18133938752448,8.62711749517806,4.85692751311924,9.82961992136304,3.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Nuggets,2022-10-31T01:30:00+00:00,121,110,W,34:42,10,22,45.5,2,5,40.0,8,17,47.1,3,4,5,80.0,0,6,6,8,3,1,0,2.67,1,0,0,-1,26,False,False,50.0,24,19.2,3,0,8,13,4,30.8,2,24.2,53.7,0,0,6,100.0,0.0,4.0,0.0,0.0,111.744250503636,112.331246257986,86.0,85.0,16.2737884079771,0.0,8.38346675562456,1.38437951829269,11.0294117647059,3.0,3.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Pelicans,2022-11-03T02:30:00+00:00,120,117,W,39:43,9,23,39.1,0,7,0.0,9,16,56.3,2,2,4,50.0,0,10,10,8,2,0,2,4.0,3,0,0,5,20,True,False,39.1,21,13.5,4,0,16,11,8,72.7,1,24.76,40.4,0,0,2,100.0,4.0,2.0,2.0,100.0,102.518400638903,90.2751034280047,93.0,98.0,23.8295066243031,0.0,12.4715174856166,0.0,7.47384155455904,1.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Jazz,2022-11-05T02:30:00+00:00,116,130,L,34:09,7,19,36.8,0,5,0.0,7,14,50.0,0,3,5,60.0,2,8,10,8,3,0,1,2.67,3,0,0,-11,17,True,False,36.8,21,11.6,5,1,12,12,6,50.0,2,21.2,40.1,0,0,4,66.7,4.0,3.0,2.0,66.7,129.463435792952,94.34046922667,91.0,80.0,24.443631542809,6.692899112912,15.9716910649036,0.0,12.396694214876,3.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Cavaliers,2022-11-06T20:30:00+00:00,100,114,L,33:49,13,23,56.5,1,4,25.0,12,19,63.2,1,0,3,0.0,2,5,7,4,1,0,0,4.0,0,0,0,-8,27,False,False,58.7,27,19.6,4,0,22,13,11,84.6,0,24.32,55.5,0,0,4,50.0,6.0,5.0,3.0,60.0,113.503694883084,111.141973553968,81.0,73.0,16.8978384848271,5.79354462336931,10.9186033286575,0.0,3.94944707740916,4.0,2.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Jazz,2022-11-08T03:15:00+00:00,139,116,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Foot; Soreness,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Clippers,2022-11-10T03:00:00+00:00,114,101,W,32:21,12,22,54.5,4,9,44.4,8,13,61.5,2,2,4,50.0,1,7,8,5,3,2,0,1.67,2,0,0,-17,30,False,False,63.6,33,23.1,7,1,12,7,6,85.7,7,23.76,63.1,0,0,2,50.0,4.0,3.0,1.0,33.3,109.549514172946,112.863778615662,75.0,58.0,25.332679911034,3.4506308184465,14.1311547803047,2.92541650617507,11.2107623318386,2.0,1.0,0.0,,,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Kings,2022-11-12T03:30:00+00:00,114,120,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Adductor; Strain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Nets,2022-11-14T02:30:00+00:00,116,103,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Adductor; Strain,,
LeBron James,6,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,True,,False,sr:player:608028,2544,Lakers,Pistons,2022-11-19T03:30:00+00:00,128,121,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DND - Injury/Illness,Left Adductor; Strain,,
