year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2018,9718e136-b340-45d6-86fb-0fdfd59cbcff,2018-10-28T00:00:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Portland Trail Blazers,120,111
2018,9a50672b-13c5-4076-bbaa-ef12043c6ff1,2018-10-28T00:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Phoenix Suns,117,96
2018,86db65ad-29b4-4930-a037-2343779d113d,2018-10-28T00:30:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Orlando Magic,113,91
2018,c0b0abe6-2a5c-400c-b685-5b62952df4c0,2018-10-28T00:30:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Los Angeles Lakers,110,106
2018,e8f2d57b-8258-4d57-86e3-66c528e76f23,2018-10-28T21:00:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Golden State Warriors,114,120
2018,2e1054f0-0cc1-44db-92bb-ad4b1dcf85e7,2018-10-28T23:00:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Utah Jazz,104,113
2018,d7a9152c-408e-41c2-9bd2-31dcad3a83c0,2018-10-28T23:00:00Z,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Oklahoma City Thunder,Phoenix Suns,117,110
2018,afa8ab8c-22ad-409c-b406-a252440ff992,2018-10-29T01:30:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Clippers,Washington Wizards,136,104
2018,716e4233-e3eb-489d-9607-2dbe26001744,2018-10-29T23:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Atlanta Hawks,113,92
2018,cf122c3d-f953-464f-abd1-e27c98d1ebfa,2018-10-29T23:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Portland Trail Blazers,93,103
2018,2591a0e7-077a-427d-8d50-5340ff9748ea,2018-10-29T23:30:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Sacramento Kings,113,123
2018,ef2967ba-9a93-47f8-bfb4-f5a791603690,2018-10-29T23:30:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Brooklyn Nets,115,96
2018,22ca891e-3589-40d1-b9ca-31196c83b883,2018-10-30T00:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Golden State Warriors,124,149
2018,294f797f-f1f5-480a-8db3-981617a6d512,2018-10-30T00:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Toronto Raptors,124,109
2018,363d9755-abe6-4a11-b7b0-35fa044e0381,2018-10-30T00:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Los Angeles Lakers,124,120
2018,f8d9ba3c-6c6c-45c5-8ada-ea0317bea725,2018-10-30T00:30:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Dallas Mavericks,113,108
2018,73918bd0-4f62-4e78-a1c8-a40909332b87,2018-10-30T01:00:00Z,583ed102-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Denver Nuggets,New Orleans Pelicans,116,111
2018,56cb8016-5f40-4683-93ff-f6480edb0f99,2018-10-30T23:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Sacramento Kings,99,107
2018,eae780d2-577e-4c05-806b-64a16bf16ecf,2018-10-30T23:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Atlanta Hawks,136,114
