year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2014,802766f3-1a40-46a9-9412-065e05baec75,2015-03-17T00:00:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Cleveland Cavaliers,106,92
2014,51260c83-248d-4c2b-adbc-e3e1b1e6e42d,2015-03-18T23:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Brooklyn Nets,117,92
2014,0899527c-4ea8-4aa6-bc66-cc0e6ba5c503,2015-03-20T23:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Indiana Pacers,95,92
2014,0c91373f-056e-4727-8ce6-66c49a83eb63,2015-03-22T19:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Cleveland Cavaliers,90,108
2014,3212a8d8-58f1-4ae1-8b76-2caa70b3bc5a,2015-03-26T00:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Cleveland Cavaliers,89,111
2014,df634b49-0406-4643-864b-9dbe5c850145,2015-03-27T23:30:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Cleveland Cavaliers,106,98
2014,6149d1de-b9ae-42fc-a6cc-807f9dba1578,2015-03-29T20:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Philadelphia 76ers,87,86
2014,8b30d3d3-650c-4be7-8b71-fb3acf980610,2015-04-03T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Miami Heat,114,88
2014,e6fdc02b-5aa1-4dd9-9e25-029bb55444c7,2015-04-05T19:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Chicago Bulls,99,94
2014,720c2da6-cba6-4921-a721-9c9f24ae4509,2015-04-09T00:00:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Cleveland Cavaliers,99,104
2014,3189e5e2-3e55-4204-835d-b015c0033655,2015-04-10T23:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Boston Celtics,90,99
2014,fd0a6f0d-76d5-4c80-8307-16eee9c184e7,2015-04-12T19:00:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,Cleveland Cavaliers,117,78
2014,ea74a33c-464a-4cb9-9266-f836c424c723,2015-04-13T23:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Detroit Pistons,109,97
2014,45f5fac7-1396-441b-8d0e-758eff87e6c6,2015-04-16T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Washington Wizards,113,108
2015,f00b4cf7-4722-4ffb-8d6a-9d378f370228,2015-10-28T00:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Cleveland Cavaliers,97,95
2015,ef8bc44e-1d01-4e62-98f1-3922338403db,2015-10-29T00:00:00Z,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Memphis Grizzlies,Cleveland Cavaliers,76,106
2015,5a1e65f6-e8fa-4593-b3a5-f35f2ddbd510,2015-10-30T23:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Miami Heat,102,92
2015,36ba176c-1053-4a00-a460-7b2c36eefffb,2015-11-03T00:00:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Cleveland Cavaliers,100,107
2015,2890785f-4045-44a9-94ae-50d9cfe9c2ee,2015-11-05T01:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,New York Knicks,96,86
2015,7436c9b9-deab-445b-8b70-a5e189cd7034,2015-11-07T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Philadelphia 76ers,108,102
