year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2022,88f0f02d-a3cf-4088-be6a-2b4f85139fbe,2022-11-23T03:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Los Angeles Lakers,115,105
2022,1f6a66e4-7b8f-4956-81eb-07a93d8900ed,2022-11-26T01:00:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Los Angeles Lakers,94,105
2022,0ce259b5-b39d-4078-af7a-dd526036702c,2022-11-27T01:00:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Los Angeles Lakers,138,143
2022,53921459-75d3-49c8-89d3-2aa429686b0b,2022-11-29T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Indiana Pacers,115,116
2022,6948a6ba-3409-482d-befd-c58652ad7698,2022-12-01T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Portland Trail Blazers,128,109
2022,824d045b-6ad8-49b0-9442-87c4e9af11a9,2022-12-03T00:30:00Z,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Milwaukee Bucks,Los Angeles Lakers,129,133
2022,cb171b61-8866-4346-8807-2b1df28d82cc,2022-12-04T23:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Los Angeles Lakers,119,130
2022,b6801152-855b-4fa2-b403-515b2aca8b2b,2022-12-07T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Los Angeles Lakers,116,102
2022,4a519079-1652-4f42-8fa1-8f1fd9ef37be,2022-12-08T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Los Angeles Lakers,126,113
2022,5f8a1929-6ceb-4f4b-aaba-0d2837058ba2,2022-12-10T00:30:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Los Angeles Lakers,133,122
2022,9b0513e8-b15a-4bb1-94c7-a36c8fe00842,2022-12-11T23:00:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Los Angeles Lakers,117,124
2022,328af66b-65e5-43e3-b64e-323149a6e71c,2022-12-14T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Boston Celtics,118,122
2022,45879090-3433-4d0d-b643-bdf301278949,2022-12-17T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Denver Nuggets,126,108
2022,34dd7136-72cb-4d36-944c-b8d62b5c2a7e,2022-12-19T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Washington Wizards,119,117
2022,ff6489c8-cb32-4671-a26a-fc537d2f8712,2022-12-20T02:00:00Z,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Phoenix Suns,Los Angeles Lakers,130,104
2022,0633b3fc-2b2f-44f2-9421-347e1399033d,2022-12-22T03:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Los Angeles Lakers,134,120
2022,911ad421-3cdf-4598-9162-fb18d6ec567a,2022-12-24T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Charlotte Hornets,130,134
2022,57c38ee1-98cf-4263-a9ae-f653d094bb79,2022-12-25T19:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Los Angeles Lakers,124,115
2022,fb1dcee0-01cb-4992-9709-ba6247fb199f,2022-12-28T00:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Los Angeles Lakers,110,129
2022,2478af4d-32ab-4a45-91c7-b18c0d781378,2022-12-29T00:30:00Z,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Miami Heat,Los Angeles Lakers,112,98
2022,67b5883d-9690-436e-b493-fae79af7762c,2022-12-31T00:30:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Los Angeles Lakers,121,130
